State_CD,County_CD,State,County,Size
19,57,IA,Des Moines County,H1
19,59,IA,Dickinson County,H1
19,61,IA,Dubuque County,H1
19,63,IA,Emmet County,H1
19,65,IA,Fayette County,H1
19,67,IA,Floyd County,H1
19,69,IA,Franklin County,H1
19,71,IA,Fremont County,H1
19,73,IA,Greene County,H1
19,75,IA,Grundy County,H1
19,77,IA,Guthrie County,H1
19,79,IA,Hamilton County,H1
19,81,IA,Hancock County,H1
19,83,IA,Hardin County,H1
19,85,IA,Harrison County,H1
19,87,IA,Henry County,H1
19,89,IA,Howard County,H1
19,91,IA,Humboldt County,H1
19,93,IA,Ida County,H1
19,95,IA,Iowa County,H1
19,97,IA,Jackson County,H1
19,99,IA,Jasper County,H1
19,101,IA,Jefferson County,H1
19,103,IA,Johnson County,H1
19,105,IA,Jones County,H1
19,107,IA,Keokuk County,H1
19,109,IA,Kossuth County,H1
19,111,IA,Lee County,H1
19,113,IA,Linn County,H1
19,115,IA,Louisa County,H1
19,117,IA,Lucas County,H1
19,119,IA,Lyon County,H1
19,121,IA,Madison County,H1
19,123,IA,Mahaska County,H1
19,125,IA,Marion County,H1
19,127,IA,Marshall County,H1
19,129,IA,Mills County,H1
19,131,IA,Mitchell County,H1
19,133,IA,Monona County,H1
19,135,IA,Monroe County,H1
19,137,IA,Montgomery County,H1
19,139,IA,Muscatine County,H1
19,141,IA,O'Brien County,H1
19,143,IA,Osceola County,H1
19,145,IA,Page County,H1
19,147,IA,Palo Alto County,H1
19,149,IA,Plymouth County,H1
19,151,IA,Pocahontas County,H1
19,153,IA,Polk County,H1
19,155,IA,Pottawattamie County,H1
19,157,IA,Poweshiek County,H1
19,159,IA,Ringgold County,H1
19,161,IA,Sac County,H1
19,163,IA,Scott County,H1
19,165,IA,Shelby County,H1
19,167,IA,Sioux County,H1
19,169,IA,Story County,H1
19,171,IA,Tama County,H1
19,173,IA,Taylor County,H1
19,175,IA,Union County,H1
19,177,IA,Van Buren County,H1
19,179,IA,Wapello County,H1
19,181,IA,Warren County,H1
19,183,IA,Washington County,H1
19,185,IA,Wayne County,H1
19,187,IA,Webster County,H1
19,189,IA,Winnebago County,H1
19,191,IA,Winneshiek County,H1
19,193,IA,Woodbury County,H1
19,195,IA,Worth County,H1
19,197,IA,Wright County,H1
20,1,KS,Allen County,H1
20,3,KS,Anderson County,H1
20,5,KS,Atchison County,H1
20,7,KS,Barber County,H1
20,9,KS,Barton County,H1
20,11,KS,Bourbon County,H1
20,13,KS,Brown County,H1
20,15,KS,Butler County,H1
20,17,KS,Chase County,H1
20,19,KS,Chautauqua County,H1
20,21,KS,Cherokee County,H1
20,23,KS,Cheyenne County,H1
20,25,KS,Clark County,H1
20,27,KS,Clay County,H1
20,29,KS,Cloud County,H1
20,31,KS,Coffey County,H1
20,33,KS,Comanche County,H1
20,35,KS,Cowley County,H1
20,37,KS,Crawford County,H1
20,39,KS,Decatur County,H1
20,41,KS,Dickinson County,H1
20,43,KS,Doniphan County,H1
20,45,KS,Douglas County,H1
20,47,KS,Edwards County,H1
20,49,KS,Elk County,H1
20,51,KS,Ellis County,H1
20,53,KS,Ellsworth County,H1
20,55,KS,Finney County,H1
20,57,KS,Ford County,H1
20,59,KS,Franklin County,H1
20,61,KS,Geary County,H1
20,63,KS,Gove County,H1
20,65,KS,Graham County,H1
20,67,KS,Grant County,H1
20,69,KS,Gray County,H1
20,71,KS,Greeley County,H1
20,73,KS,Greenwood County,H1
20,75,KS,Hamilton County,H1
20,77,KS,Harper County,H1
20,79,KS,Harvey County,H1
20,81,KS,Haskell County,H1
20,83,KS,Hodgeman County,H1
20,85,KS,Jackson County,H1
20,87,KS,Jefferson County,H1
20,89,KS,Jewell County,H1
20,91,KS,Johnson County,H1
20,93,KS,Kearny County,H1
20,95,KS,Kingman County,H1
20,97,KS,Kiowa County,H1
20,99,KS,Labette County,H1
20,101,KS,Lane County,H1
20,103,KS,Leavenworth County,H1
20,105,KS,Lincoln County,H1
20,107,KS,Linn County,H1
20,109,KS,Logan County,H1
20,111,KS,Lyon County,H1
20,113,KS,McPherson County,H1
20,115,KS,Marion County,H1
20,117,KS,Marshall County,H1
20,119,KS,Meade County,H1
20,121,KS,Miami County,H1
20,123,KS,Mitchell County,H1
20,125,KS,Montgomery County,H1
20,127,KS,Morris County,H1
20,129,KS,Morton County,H1
20,131,KS,Nemaha County,H1
20,133,KS,Neosho County,H1
20,135,KS,Ness County,H1
20,137,KS,Norton County,H1
20,139,KS,Osage County,H1
20,141,KS,Osborne County,H1
20,143,KS,Ottawa County,H1
20,145,KS,Pawnee County,H1
20,147,KS,Phillips County,H1
20,149,KS,Pottawatomie County,H1
20,151,KS,Pratt County,H1
20,153,KS,Rawlins County,H1
20,155,KS,Reno County,H1
20,157,KS,Republic County,H1
20,159,KS,Rice County,H1
20,161,KS,Riley County,H1
20,163,KS,Rooks County,H1
20,165,KS,Rush County,H1
20,167,KS,Russell County,H1
20,169,KS,Saline County,H1
20,171,KS,Scott County,H1
20,173,KS,Sedgwick County,H1
20,175,KS,Seward County,H1
20,177,KS,Shawnee County,H1
20,179,KS,Sheridan County,H1
20,181,KS,Sherman County,H1
20,183,KS,Smith County,H1
20,185,KS,Stafford County,H1
20,187,KS,Stanton County,H1
20,189,KS,Stevens County,H1
20,191,KS,Sumner County,H1
20,193,KS,Thomas County,H1
20,195,KS,Trego County,H1
20,197,KS,Wabaunsee County,H1
20,199,KS,Wallace County,H1
20,201,KS,Washington County,H1
20,203,KS,Wichita County,H1
20,205,KS,Wilson County,H1
20,207,KS,Woodson County,H1
20,209,KS,Wyandotte County,H6
21,1,KY,Adair County,H1
21,3,KY,Allen County,H1
21,5,KY,Anderson County,H1
21,7,KY,Ballard County,H1
21,9,KY,Barren County,H1
21,11,KY,Bath County,H1
21,13,KY,Bell County,H1
21,15,KY,Boone County,H1
21,17,KY,Bourbon County,H1
21,19,KY,Boyd County,H1
21,21,KY,Boyle County,H1
21,23,KY,Bracken County,H1
21,25,KY,Breathitt County,H1
21,27,KY,Breckinridge County,H1
21,29,KY,Bullitt County,H1
21,31,KY,Butler County,H1
21,33,KY,Caldwell County,H1
21,35,KY,Calloway County,H1
21,37,KY,Campbell County,H1
21,39,KY,Carlisle County,H1
21,41,KY,Carroll County,H1
21,43,KY,Carter County,H1
21,45,KY,Casey County,H1
21,47,KY,Christian County,H1
21,49,KY,Clark County,H1
21,51,KY,Clay County,H1
21,53,KY,Clinton County,H1
21,55,KY,Crittenden County,H1
21,57,KY,Cumberland County,H1
21,59,KY,Daviess County,H1
21,61,KY,Edmonson County,H1
21,63,KY,Elliott County,H1
21,65,KY,Estill County,H1
21,67,KY,Fayette County,H6
21,69,KY,Fleming County,H1
21,71,KY,Floyd County,H1
21,73,KY,Franklin County,H1
21,75,KY,Fulton County,H1
21,77,KY,Gallatin County,H1
21,79,KY,Garrard County,H1
21,81,KY,Grant County,H1
21,83,KY,Graves County,H1
21,85,KY,Grayson County,H1
21,87,KY,Green County,H1
21,89,KY,Greenup County,H1
21,91,KY,Hancock County,H1
21,93,KY,Hardin County,H1
21,95,KY,Harlan County,H1
21,97,KY,Harrison County,H1
21,99,KY,Hart County,H1
21,101,KY,Henderson County,H1
21,103,KY,Henry County,H1
21,105,KY,Hickman County,H1
21,107,KY,Hopkins County,H1
21,109,KY,Jackson County,H1
21,111,KY,Jefferson County,H1
21,113,KY,Jessamine County,H1
21,115,KY,Johnson County,H1
21,117,KY,Kenton County,H1
21,119,KY,Knott County,H1
21,121,KY,Knox County,H1
21,123,KY,Larue County,H1
21,125,KY,Laurel County,H1
21,127,KY,Lawrence County,H1
21,129,KY,Lee County,H1
21,131,KY,Leslie County,H1
21,133,KY,Letcher County,H1
21,135,KY,Lewis County,H1
21,137,KY,Lincoln County,H1
21,139,KY,Livingston County,H1
21,141,KY,Logan County,H1
21,143,KY,Lyon County,H1
21,145,KY,McCracken County,H1
21,147,KY,McCreary County,H1
21,149,KY,McLean County,H1
21,151,KY,Madison County,H1
21,153,KY,Magoffin County,H1
21,155,KY,Marion County,H1
21,157,KY,Marshall County,H1
21,159,KY,Martin County,H1
21,161,KY,Mason County,H1
21,163,KY,Meade County,H1
21,165,KY,Menifee County,H1
21,167,KY,Mercer County,H1
21,169,KY,Metcalfe County,H1
21,171,KY,Monroe County,H1
21,173,KY,Montgomery County,H1
21,175,KY,Morgan County,H1
21,177,KY,Muhlenberg County,H1
21,179,KY,Nelson County,H1
21,181,KY,Nicholas County,H1
21,183,KY,Ohio County,H1
21,185,KY,Oldham County,H1
21,187,KY,Owen County,H1
21,189,KY,Owsley County,H1
21,191,KY,Pendleton County,H1
21,193,KY,Perry County,H1
21,195,KY,Pike County,H1
21,197,KY,Powell County,H1
21,199,KY,Pulaski County,H1
21,201,KY,Robertson County,H1
21,203,KY,Rockcastle County,H1
21,205,KY,Rowan County,H1
21,207,KY,Russell County,H1
21,209,KY,Scott County,H1
21,211,KY,Shelby County,H1
21,213,KY,Simpson County,H1
21,215,KY,Spencer County,H1
21,217,KY,Taylor County,H1
21,219,KY,Todd County,H1
21,221,KY,Trigg County,H1
21,223,KY,Trimble County,H1
21,225,KY,Union County,H1
21,227,KY,Warren County,H1
21,229,KY,Washington County,H1
21,231,KY,Wayne County,H1
21,233,KY,Webster County,H1
21,235,KY,Whitley County,H1
21,237,KY,Wolfe County,H1
21,239,KY,Woodford County,H1
22,1,LA,Acadia Parish,H1
22,3,LA,Allen Parish,H1
22,5,LA,Ascension Parish,H1
22,7,LA,Assumption Parish,H1
22,9,LA,Avoyelles Parish,H1
22,11,LA,Beauregard Parish,H1
22,13,LA,Bienville Parish,H1
22,15,LA,Bossier Parish,H1
22,17,LA,Caddo Parish,H1
22,19,LA,Calcasieu Parish,H1
22,21,LA,Caldwell Parish,H1
22,23,LA,Cameron Parish,H1
22,25,LA,Catahoula Parish,H1
22,27,LA,Claiborne Parish,H1
22,29,LA,Concordia Parish,H1
22,31,LA,De Soto Parish,H1
22,33,LA,East Baton Rouge Parish,H1
22,35,LA,East Carroll Parish,H1
22,37,LA,East Feliciana Parish,H1
22,39,LA,Evangeline Parish,H1
22,41,LA,Franklin Parish,H1
22,43,LA,Grant Parish,H1
22,45,LA,Iberia Parish,H1
22,47,LA,Iberville Parish,H1
22,49,LA,Jackson Parish,H1
22,51,LA,Jefferson Parish,H1
22,53,LA,Jefferson Davis Parish,H1
22,55,LA,Lafayette Parish,H1
22,57,LA,Lafourche Parish,H1
22,59,LA,La Salle Parish,H1
22,61,LA,Lincoln Parish,H1
22,63,LA,Livingston Parish,H1
22,65,LA,Madison Parish,H1
22,67,LA,Morehouse Parish,H1
22,69,LA,Natchitoches Parish,H1
22,71,LA,Orleans Parish,H6
22,73,LA,Ouachita Parish,H1
22,75,LA,Plaquemines Parish,H1
22,77,LA,Pointe Coupee Parish,H1
22,79,LA,Rapides Parish,H1
22,81,LA,Red River Parish,H1
22,83,LA,Richland Parish,H1
22,85,LA,Sabine Parish,H1
22,87,LA,St. Bernard Parish,H1
22,89,LA,St. Charles Parish,H1
22,91,LA,St. Helena Parish,H1
22,93,LA,St. James Parish,H1
22,95,LA,St. John the Baptist Parish,H1
22,97,LA,St. Landry Parish,H1
22,99,LA,St. Martin Parish,H1
22,101,LA,St. Mary Parish,H1
22,103,LA,St. Tammany Parish,H1
22,105,LA,Tangipahoa Parish,H1
22,107,LA,Tensas Parish,H1
22,109,LA,Terrebonne Parish,H1
22,111,LA,Union Parish,H1
22,113,LA,Vermilion Parish,H1
22,115,LA,Vernon Parish,H1
22,117,LA,Washington Parish,H1
22,119,LA,Webster Parish,H1
22,121,LA,West Baton Rouge Parish,H1
22,123,LA,West Carroll Parish,H1
22,125,LA,West Feliciana Parish,H1
22,127,LA,Winn Parish,H1
23,1,ME,Androscoggin County,H1
23,3,ME,Aroostook County,H1
23,5,ME,Cumberland County,H1
23,7,ME,Franklin County,H1
23,9,ME,Hancock County,H1
23,11,ME,Kennebec County,H1
23,13,ME,Knox County,H1
23,15,ME,Lincoln County,H1
23,17,ME,Oxford County,H1
23,19,ME,Penobscot County,H1
23,21,ME,Piscataquis County,H1
23,23,ME,Sagadahoc County,H1
23,25,ME,Somerset County,H1
23,27,ME,Waldo County,H1
23,29,ME,Washington County,H1
23,31,ME,York County,H1
24,1,MD,Allegany County,H1
24,3,MD,Anne Arundel County,H1
24,5,MD,Baltimore County,H1
24,9,MD,Calvert County,H1
24,11,MD,Caroline County,H1
24,13,MD,Carroll County,H1
24,15,MD,Cecil County,H1
24,17,MD,Charles County,H1
24,19,MD,Dorchester County,H1
24,21,MD,Frederick County,H1
24,23,MD,Garrett County,H1
24,25,MD,Harford County,H1
24,27,MD,Howard County,H1
24,29,MD,Kent County,H1
24,31,MD,Montgomery County,H1
24,33,MD,Prince George's County,H1
24,35,MD,Queen Anne's County,H1
24,37,MD,St. Mary's County,H1
24,39,MD,Somerset County,H1
24,41,MD,Talbot County,H1
24,43,MD,Washington County,H1
24,45,MD,Wicomico County,H1
24,47,MD,Worcester County,H1
24,510,MD,Baltimore city,C7
25,1,MA,Barnstable County,H1
25,3,MA,Berkshire County,H4
25,5,MA,Bristol County,H1
25,7,MA,Dukes County,H1
25,9,MA,Essex County,H4
25,11,MA,Franklin County,H4
25,13,MA,Hampden County,H4
25,15,MA,Hampshire County,H4
25,17,MA,Middlesex County,H4
25,19,MA,Nantucket County,H4
25,21,MA,Norfolk County,H1
25,23,MA,Plymouth County,H1
25,25,MA,Suffolk County,H4
25,27,MA,Worcester County,H4
26,1,MI,Alcona County,H1
26,3,MI,Alger County,H1
26,5,MI,Allegan County,H1
26,7,MI,Alpena County,H1
26,9,MI,Antrim County,H1
26,11,MI,Arenac County,H1
26,13,MI,Baraga County,H1
26,15,MI,Barry County,H1
26,17,MI,Bay County,H1
26,19,MI,Benzie County,H1
26,21,MI,Berrien County,H1
26,23,MI,Branch County,H1
26,25,MI,Calhoun County,H1
26,27,MI,Cass County,H1
26,29,MI,Charlevoix County,H1
26,31,MI,Cheboygan County,H1
26,33,MI,Chippewa County,H1
26,35,MI,Clare County,H1
26,37,MI,Clinton County,H1
26,39,MI,Crawford County,H1
26,41,MI,Delta County,H1
26,43,MI,Dickinson County,H1
26,45,MI,Eaton County,H1
26,47,MI,Emmet County,H1
26,49,MI,Genesee County,H1
26,51,MI,Gladwin County,H1
26,53,MI,Gogebic County,H1
26,55,MI,Grand Traverse County,H1
26,57,MI,Gratiot County,H1
26,59,MI,Hillsdale County,H1
26,61,MI,Houghton County,H1
26,63,MI,Huron County,H1
26,65,MI,Ingham County,H1
26,67,MI,Ionia County,H1
26,69,MI,Iosco County,H1
26,71,MI,Iron County,H1
26,73,MI,Isabella County,H1
26,75,MI,Jackson County,H1
26,77,MI,Kalamazoo County,H1
26,79,MI,Kalkaska County,H1
26,81,MI,Kent County,H1
26,83,MI,Keweenaw County,H1
26,85,MI,Lake County,H1
26,87,MI,Lapeer County,H1
26,89,MI,Leelanau County,H1
26,91,MI,Lenawee County,H1
26,93,MI,Livingston County,H1
26,95,MI,Luce County,H1
26,97,MI,Mackinac County,H1
26,99,MI,Macomb County,H1
26,101,MI,Manistee County,H1
26,103,MI,Marquette County,H1
26,105,MI,Mason County,H1
26,107,MI,Mecosta County,H1
26,109,MI,Menominee County,H1
26,111,MI,Midland County,H1
26,113,MI,Missaukee County,H1
26,115,MI,Monroe County,H1
26,117,MI,Montcalm County,H1
26,119,MI,Montmorency County,H1
26,121,MI,Muskegon County,H1
26,123,MI,Newaygo County,H1
26,125,MI,Oakland County,H1
26,127,MI,Oceana County,H1
26,129,MI,Ogemaw County,H1
26,131,MI,Ontonagon County,H1
26,133,MI,Osceola County,H1
26,135,MI,Oscoda County,H1
26,137,MI,Otsego County,H1
26,139,MI,Ottawa County,H1
26,141,MI,Presque Isle County,H1
26,143,MI,Roscommon County,H1
26,145,MI,Saginaw County,H1
26,147,MI,St. Clair County,H1
26,149,MI,St. Joseph County,H1
26,151,MI,Sanilac County,H1
26,153,MI,Schoolcraft County,H1
26,155,MI,Shiawassee County,H1
26,157,MI,Tuscola County,H1
26,159,MI,Van Buren County,H1
26,161,MI,Washtenaw County,H1
26,163,MI,Wayne County,H1
26,165,MI,Wexford County,H1
27,1,MN,Aitkin County,H1
27,3,MN,Anoka County,H1
27,5,MN,Becker County,H1
27,7,MN,Beltrami County,H1
27,9,MN,Benton County,H1
27,11,MN,Big Stone County,H1
27,13,MN,Blue Earth County,H1
27,15,MN,Brown County,H1
27,17,MN,Carlton County,H1
27,19,MN,Carver County,H1
27,21,MN,Cass County,H1
27,23,MN,Chippewa County,H1
27,25,MN,Chisago County,H1
27,27,MN,Clay County,H1
27,29,MN,Clearwater County,H1
27,31,MN,Cook County,H1
27,33,MN,Cottonwood County,H1
27,35,MN,Crow Wing County,H1
27,37,MN,Dakota County,H1
27,39,MN,Dodge County,H1
27,41,MN,Douglas County,H1
27,43,MN,Faribault County,H1
27,45,MN,Fillmore County,H1
27,47,MN,Freeborn County,H1
27,49,MN,Goodhue County,H1
27,51,MN,Grant County,H1
27,53,MN,Hennepin County,H1
27,55,MN,Houston County,H1
27,57,MN,Hubbard County,H1
27,59,MN,Isanti County,H1
27,61,MN,Itasca County,H1
27,63,MN,Jackson County,H1
27,65,MN,Kanabec County,H1
27,67,MN,Kandiyohi County,H1
27,69,MN,Kittson County,H1
27,71,MN,Koochiching County,H1
27,73,MN,Lac qui Parle County,H1
27,75,MN,Lake County,H1
27,77,MN,Lake of the Woods County,H1
27,79,MN,Le Sueur County,H1
27,81,MN,Lincoln County,H1
27,83,MN,Lyon County,H1
27,85,MN,McLeod County,H1
27,87,MN,Mahnomen County,H1
27,89,MN,Marshall County,H1
27,91,MN,Martin County,H1
27,93,MN,Meeker County,H1
27,95,MN,Mille Lacs County,H1
27,97,MN,Morrison County,H1
27,99,MN,Mower County,H1
27,101,MN,Murray County,H1
27,103,MN,Nicollet County,H1
27,105,MN,Nobles County,H1
27,107,MN,Norman County,H1
27,109,MN,Olmsted County,H1
27,111,MN,Otter Tail County,H1
27,113,MN,Pennington County,H1
27,115,MN,Pine County,H1
27,117,MN,Pipestone County,H1
27,119,MN,Polk County,H1
27,121,MN,Pope County,H1
27,123,MN,Ramsey County,H1
27,125,MN,Red Lake County,H1
27,127,MN,Redwood County,H1
27,129,MN,Renville County,H1
27,131,MN,Rice County,H1
27,133,MN,Rock County,H1
27,135,MN,Roseau County,H1
27,137,MN,St. Louis County,H1
27,139,MN,Scott County,H1
27,141,MN,Sherburne County,H1
27,143,MN,Sibley County,H1
27,145,MN,Stearns County,H1
27,147,MN,Steele County,H1
27,149,MN,Stevens County,H1
27,151,MN,Swift County,H1
27,153,MN,Todd County,H1
27,155,MN,Traverse County,H1
27,157,MN,Wabasha County,H1
27,159,MN,Wadena County,H1
27,161,MN,Waseca County,H1
27,163,MN,Washington County,H1
27,165,MN,Watonwan County,H1
27,167,MN,Wilkin County,H1
27,169,MN,Winona County,H1
27,171,MN,Wright County,H1
27,173,MN,Yellow Medicine County,H1
28,1,MS,Adams County,H1
28,3,MS,Alcorn County,H1
28,5,MS,Amite County,H1
28,7,MS,Attala County,H1
28,9,MS,Benton County,H1
28,11,MS,Bolivar County,H1
28,13,MS,Calhoun County,H1
28,15,MS,Carroll County,H1
28,17,MS,Chickasaw County,H1
28,19,MS,Choctaw County,H1
28,21,MS,Claiborne County,H1
28,23,MS,Clarke County,H1
28,25,MS,Clay County,H1
28,27,MS,Coahoma County,H1
28,29,MS,Copiah County,H1
28,31,MS,Covington County,H1
28,33,MS,DeSoto County,H1
28,35,MS,Forrest County,H1
28,37,MS,Franklin County,H1
28,39,MS,George County,H1
28,41,MS,Greene County,H1
28,43,MS,Grenada County,H1
28,45,MS,Hancock County,H1
28,47,MS,Harrison County,H1
28,49,MS,Hinds County,H1
28,51,MS,Holmes County,H1
28,53,MS,Humphreys County,H1
28,55,MS,Issaquena County,H1
28,57,MS,Itawamba County,H1
28,59,MS,Jackson County,H1
28,61,MS,Jasper County,H1
28,63,MS,Jefferson County,H1
28,65,MS,Jefferson Davis County,H1
28,67,MS,Jones County,H1
28,69,MS,Kemper County,H1
28,71,MS,Lafayette County,H1
28,73,MS,Lamar County,H1
28,75,MS,Lauderdale County,H1
28,77,MS,Lawrence County,H1
28,79,MS,Leake County,H1
28,81,MS,Lee County,H1
28,83,MS,Leflore County,H1
28,85,MS,Lincoln County,H1
28,87,MS,Lowndes County,H1
28,89,MS,Madison County,H1
28,91,MS,Marion County,H1
28,93,MS,Marshall County,H1
28,95,MS,Monroe County,H1
28,97,MS,Montgomery County,H1
28,99,MS,Neshoba County,H1
28,101,MS,Newton County,H1
28,103,MS,Noxubee County,H1
28,105,MS,Oktibbeha County,H1
28,107,MS,Panola County,H1
28,109,MS,Pearl River County,H1
28,111,MS,Perry County,H1
28,113,MS,Pike County,H1
28,115,MS,Pontotoc County,H1
28,117,MS,Prentiss County,H1
28,119,MS,Quitman County,H1
28,121,MS,Rankin County,H1
28,123,MS,Scott County,H1
28,125,MS,Sharkey County,H1
28,127,MS,Simpson County,H1
28,129,MS,Smith County,H1
28,131,MS,Stone County,H1
28,133,MS,Sunflower County,H1
28,135,MS,Tallahatchie County,H1
28,137,MS,Tate County,H1
28,139,MS,Tippah County,H1
28,141,MS,Tishomingo County,H1
28,143,MS,Tunica County,H1
28,145,MS,Union County,H1
28,147,MS,Walthall County,H1
28,149,MS,Warren County,H1
28,151,MS,Washington County,H1
28,153,MS,Wayne County,H1
28,155,MS,Webster County,H1
28,157,MS,Wilkinson County,H1
28,159,MS,Winston County,H1
28,161,MS,Yalobusha County,H1
28,163,MS,Yazoo County,H1
29,1,MO,Adair County,H1
29,3,MO,Andrew County,H1
29,5,MO,Atchison County,H1
29,7,MO,Audrain County,H1
29,9,MO,Barry County,H1
29,11,MO,Barton County,H1
29,13,MO,Bates County,H1
29,15,MO,Benton County,H1
29,17,MO,Bollinger County,H1
29,19,MO,Boone County,H1
29,21,MO,Buchanan County,H1
29,23,MO,Butler County,H1
29,25,MO,Caldwell County,H1
29,27,MO,Callaway County,H1
29,29,MO,Camden County,H1
29,31,MO,Cape Girardeau County,H1
29,33,MO,Carroll County,H1
29,35,MO,Carter County,H1
29,37,MO,Cass County,H1
29,39,MO,Cedar County,H1
29,41,MO,Chariton County,H1
29,43,MO,Christian County,H1
29,45,MO,Clark County,H1
29,47,MO,Clay County,H1
29,49,MO,Clinton County,H1
29,51,MO,Cole County,H1
29,53,MO,Cooper County,H1
29,55,MO,Crawford County,H1
29,57,MO,Dade County,H1
29,59,MO,Dallas County,H1
29,61,MO,Daviess County,H1
29,63,MO,DeKalb County,H1
29,65,MO,Dent County,H1
29,67,MO,Douglas County,H1
29,69,MO,Dunklin County,H1
29,71,MO,Franklin County,H1
29,73,MO,Gasconade County,H1
29,75,MO,Gentry County,H1
29,77,MO,Greene County,H1
29,79,MO,Grundy County,H1
29,81,MO,Harrison County,H1
29,83,MO,Henry County,H1
29,85,MO,Hickory County,H1
29,87,MO,Holt County,H1
29,89,MO,Howard County,H1
29,91,MO,Howell County,H1
29,93,MO,Iron County,H1
29,95,MO,Jackson County,H1
29,97,MO,Jasper County,H1
29,99,MO,Jefferson County,H1
29,101,MO,Johnson County,H1
29,103,MO,Knox County,H1
29,105,MO,Laclede County,H1
29,107,MO,Lafayette County,H1
29,109,MO,Lawrence County,H1
29,111,MO,Lewis County,H1
29,113,MO,Lincoln County,H1
29,115,MO,Linn County,H1
29,117,MO,Livingston County,H1
29,119,MO,McDonald County,H1
29,121,MO,Macon County,H1
29,123,MO,Madison County,H1
29,125,MO,Maries County,H1
29,127,MO,Marion County,H1
29,129,MO,Mercer County,H1
29,131,MO,Miller County,H1
29,133,MO,Mississippi County,H1
29,135,MO,Moniteau County,H1
29,137,MO,Monroe County,H1
29,139,MO,Montgomery County,H1
29,141,MO,Morgan County,H1
29,143,MO,New Madrid County,H1
29,145,MO,Newton County,H1
29,147,MO,Nodaway County,H1
29,149,MO,Oregon County,H1
29,151,MO,Osage County,H1
29,153,MO,Ozark County,H1
29,155,MO,Pemiscot County,H1
29,157,MO,Perry County,H1
29,159,MO,Pettis County,H1
29,161,MO,Phelps County,H1
29,163,MO,Pike County,H1
29,165,MO,Platte County,H1
29,167,MO,Polk County,H1
29,169,MO,Pulaski County,H1
29,171,MO,Putnam County,H1
29,173,MO,Ralls County,H1
29,175,MO,Randolph County,H1
29,177,MO,Ray County,H1
29,179,MO,Reynolds County,H1
29,181,MO,Ripley County,H1
29,183,MO,St. Charles County,H1
29,185,MO,St. Clair County,H1
29,186,MO,Ste. Genevieve County,H1
29,187,MO,St. Francois County,H1
29,189,MO,St. Louis County,H1
29,195,MO,Saline County,H1
29,197,MO,Schuyler County,H1
29,199,MO,Scotland County,H1
29,201,MO,Scott County,H1
29,203,MO,Shannon County,H1
29,205,MO,Shelby County,H1
29,207,MO,Stoddard County,H1
29,209,MO,Stone County,H1
29,211,MO,Sullivan County,H1
29,213,MO,Taney County,H1
29,215,MO,Texas County,H1
29,217,MO,Vernon County,H1
29,219,MO,Warren County,H1
29,221,MO,Washington County,H1
29,223,MO,Wayne County,H1
29,225,MO,Webster County,H1
29,227,MO,Worth County,H1
29,229,MO,Wright County,H1
29,510,MO,St. Louis city,C7
30,1,MT,Beaverhead County,H1
30,3,MT,Big Horn County,H1
30,5,MT,Blaine County,H1
30,7,MT,Broadwater County,H1
30,9,MT,Carbon County,H1
30,11,MT,Carter County,H1
30,13,MT,Cascade County,H1
30,15,MT,Chouteau County,H1
30,17,MT,Custer County,H1
30,19,MT,Daniels County,H1
30,21,MT,Dawson County,H1
30,23,MT,Deer Lodge County,H6
30,25,MT,Fallon County,H1
30,27,MT,Fergus County,H1
30,29,MT,Flathead County,H1
30,31,MT,Gallatin County,H1
30,33,MT,Garfield County,H1
30,35,MT,Glacier County,H1
30,37,MT,Golden Valley County,H1
30,39,MT,Granite County,H1
30,41,MT,Hill County,H1
30,43,MT,Jefferson County,H1
30,45,MT,Judith Basin County,H1
30,47,MT,Lake County,H1
